id|Nationality|Nationality_Region|Nationality_IncomeGroup|aff_country|aff_country_Region|aff_country_IncomeGroup|Gender|Citations|Productivity|Degree
ur.0736755262.66|PT|Europe & Central Asia|High income|Brazil|Latin America & Caribbean|Upper middle income|male|1938|1|9
ur.01332565057.41|BR|Latin America & Caribbean|Upper middle income|Brazil|Latin America & Caribbean|Upper middle income|male|1938|1|9
ur.0655274157.23|BR|Latin America & Caribbean|Upper middle income|Brazil|Latin America & Caribbean|Upper middle income|male|1938|1|9
ur.0777172507.76|PT|Europe & Central Asia|High income|Brazil|Latin America & Caribbean|Upper middle income|male|1938|1|9
ur.016700714046.42|PT|Europe & Central Asia|High income|Brazil|Latin America & Caribbean|Upper middle income||1938|1|9
ur.01161061763.22|IT|Europe & Central Asia|High income|United Kingdom|Europe & Central Asia|High income|male|1938|1|9
ur.013157737063.29|FI|Europe & Central Asia|High income|United Kingdom|Europe & Central Asia|High income|male|1938|1|9
ur.01227761764.71|BD|South Asia|Lower middle income|Germany|Europe & Central Asia|High income|male|1937|1|2
ur.01215535225.46|NL|Europe & Central Asia|High income|Germany|Europe & Central Asia|High income|male|1937|1|2
ur.01347445124.93||||Germany|Europe & Central Asia|High income|male|1937|1|2
ur.01000276270.01|CN|East Asia & Pacific|Upper middle income|United States|North America|High income||2048|1|4
ur.013245373171.14|DE|Europe & Central Asia|High income|United States|North America|High income|male|2048|1|4
ur.01206043275.56|TW|||United States|North America|High income|male|2048|1|4
ur.014724464545.40|US|North America|High income|United States|North America|High income|male|2048|1|4
ur.011472364005.09|AU|East Asia & Pacific|High income|United States|North America|High income||1999|1|1
ur.011003777327.22|CH|Europe & Central Asia|High income|Switzerland|Europe & Central Asia|High income||1981|1|6
ur.011665231651.17|LU|Europe & Central Asia|High income|Switzerland|Europe & Central Asia|High income||1981|1|6
ur.010553577775.14|UY|Latin America & Caribbean|High income|Switzerland|Europe & Central Asia|High income||1981|1|6
ur.0620564173.19|AT|Europe & Central Asia|High income|Switzerland|Europe & Central Asia|High income||1981|1|6
ur.013444422603.51|CH|Europe & Central Asia|High income|Switzerland|Europe & Central Asia|High income||1981|1|6
ur.01320047175.28|DE|Europe & Central Asia|High income|Switzerland|Europe & Central Asia|High income||1981|1|6
ur.01246647401.34|DE|Europe & Central Asia|High income|Switzerland|Europe & Central Asia|High income||1981|1|6
ur.012176565703.24|US|North America|High income|United States|North America|High income|male|2041|1|1
ur.01167753023.87|CN|East Asia & Pacific|Upper middle income|United States|North America|High income|male|2041|1|1
ur.016544566603.54|DE|Europe & Central Asia|High income|United States|North America|High income|male|4194|1|0
ur.015533261676.60|AR|Latin America & Caribbean|Upper middle income|United States|North America|High income||2941|1|4
ur.011274065037.02|RS|Europe & Central Asia|Upper middle income|United States|North America|High income||2941|1|4
ur.07546570075.08|SE|Europe & Central Asia|High income|United States|North America|High income||2941|1|4
ur.012015755647.46|US|North America|High income|United States|North America|High income|female|2941|1|4
ur.015070726375.43||||Brazil|Latin America & Caribbean|Upper middle income||2941|1|4
ur.01041137614.60|KR|East Asia & Pacific|High income|United States|North America|High income||2159|1|3
ur.014235414323.27|CN|East Asia & Pacific|Upper middle income|United States|North America|High income||2159|1|3
ur.011666466247.18|US|North America|High income|United States|North America|High income||2159|1|3
ur.01221761013.26|US|North America|High income|United States|North America|High income||2159|1|3
ur.015331475461.76|GB|Europe & Central Asia|High income|United States|North America|High income|male|2199|1|0
ur.0752027057.51|AE|Middle East & North Africa|High income|||||3016|1|0
ur.014306243761.27|JP|East Asia & Pacific|High income|Japan|East Asia & Pacific|High income||4871|1|1
ur.012776413773.26|IL|Middle East & North Africa|High income|United States|North America|High income|male|4871|1|1
ur.016014627464.04|IL|Middle East & North Africa|High income|United States|North America|High income||2082|1|0
ur.01275416541.56|DE|Europe & Central Asia|High income|United States|North America|High income|male|5768|1|0
ur.01247073502.08|PH|East Asia & Pacific|Lower middle income|United States|North America|High income||3522|1|3
ur.01046505045.39|US|North America|High income|United States|North America|High income||2148|1|0
ur.01177720023.31|AT|Europe & Central Asia|High income|Germany|Europe & Central Asia|High income||3166|1|0
ur.011103263015.66||||Russia|Europe & Central Asia|Upper middle income||3151|1|1
ur.012761621216.14||||Russia|Europe & Central Asia|Upper middle income||3151|1|1
ur.013510226311.19|DK|Europe & Central Asia|High income|Sweden|Europe & Central Asia|High income||2402|1|8
ur.011657765150.52|GB|Europe & Central Asia|High income|Sweden|Europe & Central Asia|High income|male|2402|1|8
ur.013070277273.19|IN|South Asia|Lower middle income|Germany|Europe & Central Asia|High income||2402|1|8
ur.016015515671.08|TR|Europe & Central Asia|Upper middle income|United States|North America|High income|male|2402|1|8
ur.07721210231.44|DE|Europe & Central Asia|High income|Germany|Europe & Central Asia|High income|male|2402|1|8
ur.013153432575.26|DK|Europe & Central Asia|High income|Sweden|Europe & Central Asia|High income||2402|1|8
ur.01326644542.28||||South Africa|Sub-Saharan Africa|Upper middle income|male|4529|1|1
ur.0607746750.44|FR|Europe & Central Asia|High income|France|Europe & Central Asia|High income||4529|1|1
ur.015337770677.42|HK|East Asia & Pacific|High income|United States|North America|High income||2447|1|1
ur.010227660477.95|US|North America|High income|United States|North America|High income||2447|1|1
ur.011104717204.51|HK|East Asia & Pacific|High income|Canada|North America|High income||2158|1|2
ur.010345566232.31|US|North America|High income|Canada|North America|High income||2158|1|2
ur.01333701006.37|LC|Latin America & Caribbean|Upper middle income|Canada|North America|High income||2158|1|2
ur.01110625477.76|US|North America|High income|United States|North America|High income||3624|1|0
ur.0625646560.84|US|North America|High income|Canada|North America|High income||2028|1|1
ur.015043447127.20|US|North America|High income|Canada|North America|High income||2028|1|1
ur.01301765001.91|ES|Europe & Central Asia|High income|Spain|Europe & Central Asia|High income||5404|1|4
ur.0705307114.40|NI|Latin America & Caribbean|Lower middle income|Spain|Europe & Central Asia|High income||5404|1|4
ur.0726251126.44|ES|Europe & Central Asia|High income|Spain|Europe & Central Asia|High income||5404|1|4
ur.01365064672.42||||Spain|Europe & Central Asia|High income||5404|1|4
ur.014407264314.04|SN|Sub-Saharan Africa|Lower middle income|Spain|Europe & Central Asia|High income||5404|1|4
ur.051306745.95|JM|Latin America & Caribbean|Upper middle income|United States|North America|High income|male|2144|1|1
ur.01253440750.52|US|North America|High income|United States|North America|High income|male|2144|1|1
ur.077453144.24|SE|Europe & Central Asia|High income|Sweden|Europe & Central Asia|High income||2867|1|0
ur.012127150125.81|CA|North America|High income|United States|North America|High income||3028|1|5
ur.0656542413.28|US|North America|High income|United States|North America|High income||3028|1|5
ur.01211374104.77|US|North America|High income|United Kingdom|Europe & Central Asia|High income||3028|1|5
ur.011410503273.29|US|North America|High income|United Kingdom|Europe & Central Asia|High income||3028|1|5
ur.012206063673.63|US|North America|High income|United Kingdom|Europe & Central Asia|High income||3028|1|5
ur.015417601577.19|US|North America|High income|United Kingdom|Europe & Central Asia|High income||3028|1|5
ur.014354660735.74|US|North America|High income|United States|North America|High income||2972|1|0
ur.016205453011.50|NL|Europe & Central Asia|High income|United States|North America|High income||2838|1|2
ur.014612512011.95|FR|Europe & Central Asia|High income|United States|North America|High income||2838|1|2
ur.0640642627.43|IR|Middle East & North Africa|Lower middle income|United States|North America|High income||2838|1|2
ur.012173555371.01|IT|Europe & Central Asia|High income|United States|North America|High income||1957|1|6
ur.014520064127.55|IT|Europe & Central Asia|High income|Italy|Europe & Central Asia|High income||1957|1|6
ur.0621044420.49|IT|Europe & Central Asia|High income|Switzerland|Europe & Central Asia|High income|male|1957|1|6
ur.07414541165.98|JP|East Asia & Pacific|High income|Japan|East Asia & Pacific|High income||1957|1|6
ur.01156432760.33|US|North America|High income|United Kingdom|Europe & Central Asia|High income|male|1957|1|6
ur.01111565350.18|BS|Latin America & Caribbean|High income|United Kingdom|Europe & Central Asia|High income|male|1957|1|6
ur.0757770613.51|FR|Europe & Central Asia|High income|Belgium|Europe & Central Asia|High income|male|10212|1|2
ur.015122466466.66|FR|Europe & Central Asia|High income|Belgium|Europe & Central Asia|High income||10212|1|2
ur.0702226135.66|BE|Europe & Central Asia|High income|Belgium|Europe & Central Asia|High income||10212|1|2
ur.010174727275.13|US|North America|High income|United States|North America|High income|male|1960|1|0
ur.01064651057.69|US|North America|High income|United States|North America|High income||2884|1|3
ur.01332674403.59|US|North America|High income|United States|North America|High income||2884|1|3
ur.0733167700.92|US|North America|High income|United States|North America|High income||2884|1|3
ur.0741150444.73|US|North America|High income|United States|North America|High income||2884|1|3
ur.011055112671.92|US|North America|High income|United Kingdom|Europe & Central Asia|High income|male|3171|1|0
ur.01115361434.71|MA|Middle East & North Africa|Lower middle income|United States|North America|High income|male|2814|1|3
ur.0716221223.80|RS|Europe & Central Asia|Upper middle income|United States|North America|High income||2814|1|3
ur.0617600726.16|IT|Europe & Central Asia|High income|United States|North America|High income|male|2814|1|3
ur.01057437420.21|JO|Middle East & North Africa|Lower middle income|United States|North America|High income||2814|1|3
ur.01276013065.33|DE|Europe & Central Asia|High income|United States|North America|High income||2390|1|7
ur.01366103274.89|AT|Europe & Central Asia|High income|United States|North America|High income||2390|1|7
ur.01356576713.96|CA|North America|High income|United States|North America|High income||2390|1|7
ur.01115712575.27|IT|Europe & Central Asia|High income|United States|North America|High income||2390|1|7
ur.014162423321.45|TW|||United States|North America|High income||2390|1|7
ur.01326154450.31|SK|Europe & Central Asia|High income|United States|North America|High income||2390|1|7
ur.015527265674.84|US|North America|High income|United States|North America|High income||2390|1|7
ur.0652125751.99|US|North America|High income|United States|North America|High income||2390|1|7
ur.016553312124.44|CA|North America|High income|United States|North America|High income||2447|1|1
ur.013225164613.33|UA|Europe & Central Asia|Lower middle income|United States|North America|High income||2447|1|1
ur.010367143727.44|CH|Europe & Central Asia|High income|United States|North America|High income||2540|1|0
ur.016250557662.94|GR|Europe & Central Asia|High income|United States|North America|High income|male|30046|1|2
ur.016552070371.96|IL|Middle East & North Africa|High income|United States|North America|High income||30046|1|2
ur.015055663735.33|IL|Middle East & North Africa|High income|United States|North America|High income||30046|1|2
ur.01064114644.45|IL|Middle East & North Africa|High income|United States|North America|High income|male|7348|1|0
ur.01107641251.75|NZ|East Asia & Pacific|High income|United Kingdom|Europe & Central Asia|High income||4084|1|2
ur.01345623377.32|US|North America|High income|Australia|East Asia & Pacific|High income||4084|1|2
ur.0742511225.72|NZ|East Asia & Pacific|High income|United Kingdom|Europe & Central Asia|High income||4084|1|2
ur.011235165071.96|US|North America|High income|United States|North America|High income||3424|1|0
ur.01370465677.06|CO|Latin America & Caribbean|Upper middle income||||male|3563|1|1
ur.0633456602.93|US|North America|High income||||male|3563|1|1
ur.013645404512.83|ES|Europe & Central Asia|High income|Spain|Europe & Central Asia|High income||6678|1|5
ur.0712351055.08|ES|Europe & Central Asia|High income|United Kingdom|Europe & Central Asia|High income||6678|1|5
ur.01344357244.10|AU|East Asia & Pacific|High income|United Kingdom|Europe & Central Asia|High income||6678|1|5
ur.01316202001.73|ES|Europe & Central Asia|High income|Spain|Europe & Central Asia|High income||6678|1|5
